2021 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H9408 ,Local CCP ,"VIBRA HEALTH PLAN, INC. ",Vibra Health Plan ,Capital BlueCross ,Not enough data available ,27%,76,Plan too new to be measured ,Plan too new to be measured ,52%,62%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,69%,94%,7%,Not enough data available ,48%,50%,35%,79%,86,81,94,86,87,89,0.16,8%,Medicare shows only a Star Rating for this topic ,87%,92%,97%,94%,13.1,Not enough data available ,0.16,8%,Medicare shows only a Star Rating for this topic ,84,90,99,86%,86%,85%,87%,80%
H9412 ,Local CCP ,"GEISINGER QUALITY OPTIONS, INC. ",Geisinger Gold ,Geisinger Health ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan not required to report ,Not enough data available
H9428 ,Local CCP ,"WELLCARE HEALTH INSURANCE OF TENNESSEE, INC. ",WellCare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,98%,97%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9431 ,Local CCP ,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,0.55,22%,Not enough data available ,100%,100%,97%,97%,4.5,Not enough data available ,0.55,22%,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,100,86%,87%,87%,68%,79%
H9455 ,Local CCP ,"HEALTH CHOICE UTAH, INC. ",Steward Health Choice Generations Utah ,"Steward Health Care System, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,71%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,92%,94%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,98,Not enough data available ,89%,78%,74%,Not enough data available
H9460 ,Local CCP ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",Cigna ,CIGNA ,65%,75%,65,67%,78%,50%,99%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,70%,98%,80%,Not enough data available ,47%,44%,83%,68%,82,78,90,84,84,86,0.18,19%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,98%,14.4,Not enough data available ,0.18,19%,Medicare shows only a Star Rating for this topic ,84,89,98,79%,83%,83%,Not enough data available ,81%
H9487 ,Demo ,"MICHIGAN COMPLETE HEALTH, INC. ",Michigan Complete Health ,Centene Corporation ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H9489 ,Local CCP ,"VERMONT BLUE ADVANTAGE, INC. ",Vermont Blue Advantage ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9516 ,Local CCP ,BRIGHT HEALTH INSURANCE COMPANY OF NEW YORK ,Bright Health ,"Bright Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,89%,92%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,98,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H9525 ,Local CCP ,COMPCARE HEALTH SERVICES INSURANCE CORPORATION ,Anthem Blue Cross and Blue Shield ,Anthem Inc. ,72%,75%,74,66%,80%,50%,99%,66%,96%,92%,96%,39%,67%,93%,84%,77%,51%,43%,73%,78%,87,81,91,87,86,88,0.53,14%,Medicare shows only a Star Rating for this topic ,99%,95%,98%,99%,0.9,90%,0.53,14%,Medicare shows only a Star Rating for this topic ,85,90,99,82%,83%,81%,82%,80%
H9572 ,Local CCP ,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,83%,84%,80,66%,81%,52%,99%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,51%,81%,96%,89%,79%,51%,49%,58%,79%,85,77,87,86,85,86,0.04,1%,Medicare shows only a Star Rating for this topic ,89%,90%,100%,98%,6.3,97%,0.04,1%,Medicare shows only a Star Rating for this topic ,84,92,98,85%,88%,86%,64%,84%
H9576 ,Demo ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
