sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Female,Straight,White,High school graduate,Covered,US Citizen,115.69356075426151
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,226.95153667688615
Female,Straight,White,Bachelor's degree,Covered,US Citizen,200
Male,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Master's degree,Covered,US Citizen,273.8612787525831
Female,Straight,White,Bachelor's degree,Covered,US Citizen,424.26406871192853
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,144.9137674618944
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,134.16407864998737
Male,Straight,White,Associate degree,Covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,167.33200530681512
Male,Straight,Asian,Master's degree,Covered,Non-US Citizen,173.20508075688772
Male,Straight,White,Master's degree,Covered,US Citizen,212.13203435596427
Female,Straight,Asian,Doctoral degree,Covered,Non-US Citizen,141.4213562373095
Female,Straight,Asian,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,187.08286933869707
Female,Straight,Asian,Less than a high school diploma,Covered,US Citizen,150.99668870541498
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,134.16407864998737
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,244.65485893396846
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Bachelor's degree,Covered,US Citizen,273.8612787525831
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,212.13203435596427
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,234.5207879911715
Male,Straight,White,"Some college, no degree",Covered,US Citizen,276.81401698613456
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,316.22776601683796
Male,Straight,White,Bachelor's degree,Covered,US Citizen,374.16573867739413
Male,Straight,White,High school graduate,Covered,US Citizen,197.48417658131498
Female,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,0
Female,Straight,Black/African American,Associate degree,Not covered,US Citizen,170.29386365926402
Female,Straight,White,High school graduate,Covered,US Citizen,100
Female,Straight,White,"Some college, no degree",Covered,US Citizen,173.20508075688772
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,High school graduate,Covered,US Citizen,447.21359549995793
Female,Straight,Hispanic,"Some college, no degree",Not covered,US Citizen,141.4213562373095
Female,Straight,White,Bachelor's degree,Covered,US Citizen,100
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,387.2983346207417
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,273.8612787525831
Female,Straight,White,Master's degree,Covered,US Citizen,173.20508075688772
Female,Bisexual,White,Less than a high school diploma,Not covered,US Citizen,171.8865905182833
Female,Straight,White,Associate degree,Covered,US Citizen,273.0659261057666
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,291.547594742265
Female,Straight,White,High school graduate,Covered,US Citizen,313.966558728792
Female,Straight,White,GED or equivalent,Covered,US Citizen,387.2983346207417
Male,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Female,Straight,White,Less than a high school diploma,Not covered,US Citizen,94.86832980505137
Male,Straight,White,Bachelor's degree,Covered,US Citizen,164.31676725154983
Female,Straight,White,Bachelor's degree,Covered,US Citizen,353.5533905932738
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,406.201920231798
Female,Straight,White,Associate degree,Covered,US Citizen,268.32815729997475
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,212.13203435596427
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,167.33200530681512
Female,Straight,White,High school graduate,Covered,US Citizen,141.4213562373095
Male,Straight,White,High school graduate,Not covered,US Citizen,264.5751311064591
Male,Straight,White,"Some college, no degree",Covered,US Citizen,128.49124483792662
Female,Straight,Asian,High school graduate,Covered,US Citizen,120.38687636117153
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,230.71410880134746
Female,Straight,White,Associate degree,Covered,US Citizen,372.82703764614496
Male,Straight,White,Associate degree,Covered,US Citizen,324.037034920393
Female,Straight,White,"Some college, no degree",Covered,US Citizen,248.99799195977465
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,212.13203435596427
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,173.20508075688772
Male,Straight,White,"Some college, no degree",Covered,US Citizen,187.08286933869707
Male,Straight,White,High school graduate,Covered,US Citizen,130.38404810405297
Male,Straight,White,"Some college, no degree",Covered,US Citizen,234.5207879911715
Female,Straight,White,Bachelor's degree,Covered,US Citizen,284.60498941515414
Female,Straight,White,Associate degree,Not covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,137.84048752090223
Female,Straight,White,High school graduate,Not covered,US Citizen,181.6590212458495
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,130.4530566909032
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Associate degree,Covered,US Citizen,187.08286933869707
Male,Straight,White,"Some college, no degree",Covered,US Citizen,181.6590212458495
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,190.93454375780198
Female,Straight,Hispanic,GED or equivalent,Covered,Non-US Citizen,244.94897427831782
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,272.02941017470886
Female,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,112.18734331465382
Male,Straight,White,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,Professional school degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,"Some college, no degree",Covered,US Citizen,0
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,264.5751311064591
Female,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,148.32396974191326
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,70.71067811865476
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,447.21359549995793
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,141.4213562373095
Female,Straight,White,High school graduate,Covered,US Citizen,100
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,50
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,200
Female,Straight,White,High school graduate,Covered,US Citizen,254.95097567963924
Female,Straight,White,Bachelor's degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,270.1851217221259
Female,Straight,White,"Some college, no degree",Covered,US Citizen,447.21359549995793
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Covered,US Citizen,339.1164991562634
Male,Straight,White,High school graduate,Covered,US Citizen,418.33001326703777
Male,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,141.4213562373095
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,300
Female,Straight,White,"Some college, no degree",Covered,US Citizen,122.47448713915891
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,200
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Professional school degree,Covered,US Citizen,141.4213562373095
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,212.13203435596427
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,424.26406871192853
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,309.83866769659335
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Doctoral degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.79962121189476
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,331.66247903554
Female,Straight,White,Associate degree,Covered,US Citizen,134.16407864998737
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,200
Female,Straight,Asian,"Some college, no degree",Covered,Non-US Citizen,240.8318915758459
Female,Straight,White,Bachelor's degree,Covered,US Citizen,353.5533905932738
Female,Straight,White,Bachelor's degree,Covered,US Citizen,400
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,89.44271909999159
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,130.38404810405297
Female,Straight,White,Bachelor's degree,Covered,US Citizen,158.11388300841898
Male,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,High school graduate,Covered,US Citizen,273.8612787525831
Male,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,293.2575659723036
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,200
Female,Straight,White,Master's degree,Covered,US Citizen,274.18971534322725
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,264.5751311064591
Female,Straight,White,Master's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,94.86832980505137
Female,Straight,White,"Some college, no degree",Covered,US Citizen,181.6590212458495
Female,Straight,White,"Some college, no degree",Covered,US Citizen,212.13203435596427
Male,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,204.93901531919198
Female,Straight,White,High school graduate,Covered,US Citizen,185.7417562100671
Female,Straight,White,Associate degree,Covered,US Citizen,300
Female,Straight,White,Master's degree,Covered,US Citizen,200
Male,Straight,White,Associate degree,Covered,US Citizen,141.4213562373095
Male,Straight,White,High school graduate,Covered,US Citizen,200
Female,Straight,White,"Some college, no degree",Covered,US Citizen,187.08286933869707
Female,Straight,White,High school graduate,Covered,US Citizen,122.47448713915891
Male,Straight,White,High school graduate,Covered,US Citizen,252.98221281347034
Female,Straight,White,Associate degree,Covered,US Citizen,346.41016151377545
Male,Straight,Hispanic,GED or equivalent,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,"Some college, no degree",Covered,US Citizen,250.99800796022265
Female,Straight,White,"Some college, no degree",Covered,US Citizen,290.94157489090486
Male,Straight,White,Bachelor's degree,Covered,US Citizen,406.201920231798
Female,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,185.04594024187614
Male,Straight,White,High school graduate,Covered,US Citizen,374.16573867739413
Male,Straight,White,High school graduate,Covered,US Citizen,291.547594742265
Male,Straight,White,High school graduate,Covered,US Citizen,118.32159566199232
Male,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Male,Straight,White,Associate degree,Covered,US Citizen,360.5551275463989
